"odhf_facility_type","hospital_id","survey_month","survey_year","month_0","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","month_13","month_14","month_15","month_16","month_17","month_18","month_19","month_20","month_21","month_22","month_23","month_24","geometry"
"Hospitals",4582,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c(-7977671.56664174, 6198515.11268299)
"Hospitals",4583,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8696853.47462099, 6203273.47420829)
"Hospitals",4587,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12407581.7221841, 6817549.93426287)
"Hospitals",4620,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c(-13704700.2512784, 6319659.63205423)
"Hospitals",4625,10,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7932445.97077556, 5911336.74382013)
"Hospitals",4626,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13659451.4386192, 8139209.59952222)
"Hospitals",4627,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c(-8424296.05037547, 5699553.15161211)
"Hospitals",4630,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13449213.3369875, 7609575.44203253)
"Hospitals",4631,12,2019,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8084775.43284647, 5817380.36965029)
"Hospitals",4636,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7936812.70489369, 5906094.91794504)
"Hospitals",4637,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8185226.55685071, 5714648.50045989)
"Hospitals",4639,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13516888.4629424, 6339046.53713684)
"Hospitals",4640,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8194755.17130414, 5720803.97865313)
"Hospitals",4642,12,2019,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8136733.37102821, 5787651.67878289)
"Hospitals",4644,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7858830.08427217, 5938217.41808964)
"Hospitals",4651,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,c(-8208431.08244267, 5708308.44955549)
"Hospitals",4656,9,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13706258.5015105, 6316840.54241009)
"Hospitals",4657,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13636588.1851902, 6979559.6252774)
"Hospitals",4663,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,c(-8190354.94560402, 5702649.87488646)
"Hospitals",4682,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13729242.7146982, 6176223.29742052)
"Hospitals",4689,2,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8191817.76163668, 5700516.18642525)
"Hospitals",4690,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13020662.5967234, 6673906.5951248)
"Hospitals",4697,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11553516.970573, 6579246.98263402)
"Hospitals",4699,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11408533.7867149, 6383786.8968426)
"Hospitals",4700,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11798001.1999772, 6382201.59402504)
"Hospitals",4703,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11527226.4460573, 6586557.04339695)
"Hospitals",4705,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12054650.8463494, 6940898.51312351)
"Hospitals",4713,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12022084.1066789, 6810507.15122155)
"Hospitals",4715,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12022156.430952, 6810379.55172361)
"Hospitals",4725,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11419644.1732089, 6511299.06374351)
"Hospitals",4731,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11403520.2128844, 6732828.71553235)
"Hospitals",4734,10,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11531791.3244162, 7035435.11757293)
"Hospitals",4737,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11856500.928223, 6585971.9192735)
"Hospitals",4758,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11997563.6511223, 6500315.32028094)
"Hospitals",4761,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11798137.3325825, 6668590.31276723)
"Hospitals",4764,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11960662.9097167, 6680484.41888446)
"Hospitals",4765,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11746994.6092958, 6519182.25057471)
"Hospitals",4818,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11935551.7150184, 6520434.12627708)
"Hospitals",4823,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11397737.9445742, 6956023.74100664)
"Hospitals",4824,8,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11702022.8263214, 6838639.01102135)
"Hospitals",4827,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11541438.5831829, 6539705.21525462)
"Hospitals",4833,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11871326.4580068, 6823947.32800206)
"Hospitals",4837,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11342095.0084206, 6720369.27604473)
"Hospitals",4841,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11524563.6838375, 6828756.24809103)
"Hospitals",4842,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12148503.7524398, 6784530.18797416)
"Hospitals",4843,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12149459.3189487, 6785253.34341477)
"Hospitals",4846,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12152131.4320057, 6705018.44472139)
"Hospitals",4848,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11425973.7994554, 6463892.05482857)
"Hospitals",4849,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12457414.8495853, 6840627.59616874)
"Hospitals",4852,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11425622.0966562, 6464011.56184767)
"Hospitals",4859,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12184005.6531241, 7656822.99994971)
"Hospitals",4860,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11720794.6765816, 7382320.62323667)
"Hospitals",4863,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12151511.159803, 7175373.38758056)
"Hospitals",4871,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11691212.3011397, 6773314.11248116)
"Hospitals",4873,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12194061.4766859, 6602020.83845211)
"Hospitals",4875,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12194089.3065586, 6602029.13272677)
"Hospitals",4884,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12243978.1048372, 7033587.26644838)
"Hospitals",4891,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12166515.6913281, 6999762.40526372)
"Hospitals",4896,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12188371.0469555, 6429542.45916145)
"Hospitals",4904,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11645647.5637657, 6958210.07840105)
"Hospitals",4909,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11746954.4452235, 6514526.01412882)
"Hospitals",4918,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11577676.3279653, 7049155.64252321)
"Hospitals",4919,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11577658.9287289, 7049113.32233436)
"Hospitals",4932,10,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12070899.606955, 7193593.56679608)
"Hospitals",4937,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11918196.3050909, 6707292.64546697)
"Hospitals",4945,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11648300.4185508, 6525350.77071105)
"Hospitals",4949,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11776073.2640418, 7018507.45350176)
"Hospitals",4956,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11495141.4971429, 6908740.13946128)
"Hospitals",4976,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11611216.3339439, 6353986.3614361)
"Hospitals",4980,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11320570.7169588, 6372616.52621023)
"Hospitals",4985,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11644129.3551544, 6523520.79528634)
"Hospitals",4989,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11866976.7602236, 6829428.92696413)
"Hospitals",4993,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12130797.6081927, 7055263.56427233)
"Hospitals",4998,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12022267.7838387, 6719360.06063911)
"Hospitals",5003,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11836964.9921099, 6921561.05520346)
"Hospitals",5004,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11871282.709447, 6823818.21050434)
"Hospitals",5009,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12052079.9227095, 6935147.02335001)
"Hospitals",5010,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12052047.5287377, 6935153.45879701)
"Hospitals",5011,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11872659.5089091, 6824831.43933878)
"Hospitals",5017,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12067573.5252854, 6386134.48226551)
"Hospitals",5018,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11844530.1867805, 7023523.72753337)
"Hospitals",5028,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11316334.3424172, 6469880.62670547)
"Hospitals",5038,1,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11363954.8279597, 6559700.18935425)
"Hospitals",5040,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12011326.747686, 7448843.13534212)
"Hospitals",5042,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11467262.8665076, 6300783.30659577)
"Hospitals",5043,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11862530.3591987, 6424531.18201707)
"Hospitals",5044,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11575325.7167297, 6677065.66122046)
"Hospitals",5049,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11877385.1326127, 6822996.76688188)
"Hospitals",5050,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11445926.8830964, 6610277.4485858)
"Hospitals",5063,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-14702023.7031198, 7030281.45522678)
"Hospitals",5066,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11583342.8240051, 6956558.20744717)
"Hospitals",5069,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12153137.648883, 6880577.11129915)
"Hospitals",5070,10,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12153066.2930894, 6880606.33126942)
"Hospitals",5072,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11775827.5819256, 7018609.64319597)
"Hospitals",5076,10,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11554330.1483213, 6791436.60196997)
"Hospitals",5079,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11771158.2858843, 6918689.33707313)
"Hospitals",5085,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11645250.1977114, 6520239.41955316)
"Hospitals",5087,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11739269.4485168, 6741393.97287674)
"Hospitals",5090,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11357073.9364628, 6430012.94638519)
"Hospitals",5095,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11562965.3459375, 6390178.07455234)
"Hospitals",5097,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11560873.6527055, 6389131.21274241)
"Hospitals",5110,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12100553.883656, 6873789.99609357)
"Hospitals",5116,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11495799.8628753, 6520491.37019152)
"Hospitals",5121,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11595886.4934709, 6758195.38753207)
"Hospitals",5124,9,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-11408089.5774189, 6657147.04337524)
"Hospitals",5136,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-15521721.8792693, 9364161.87213197)
"Hospitals",5155,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-14327931.6600022, 8415448.46046835)
"Hospitals",5160,10,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-15033029.3146868, 8561644.11025885)
"Hospitals",5214,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12638221.8589631, 7079443.79050279)
"Hospitals",5216,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12916780.3388461, 6534503.73398515)
"Hospitals",5224,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12743145.6108643, 6379551.94032554)
"Hospitals",5234,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13673734.6198439, 6305366.36122704)
"Hospitals",5243,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-12498119.8677971, 6958697.09418185)
"Hospitals",5253,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-13301996.3160397, 6424413.10387259)
"Hospitals",5272,11,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,c(-8188611.42634336, 5712353.59688315)
"Hospitals",5284,3,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8203460.77849824, 5707803.9283374)
"Hospitals",5296,12,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7931691.60756703, 5905178.14149551)
"Hospitals",5307,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8102466.17047605, 6012290.74957094)
"Hospitals",5308,3,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8189634.45246376, 5702961.24250777)
"Hospitals",5321,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8000423.48944803, 5692285.93225068)
"Hospitals",5333,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8001416.5706254, 5684467.65498186)
"Hospitals",5345,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7931114.19336828, 5909385.3011068)
"Hospitals",5357,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7927171.59096286, 5911992.90844302)
"Hospitals",5381,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8406586.90050211, 5868801.75091117)
"Hospitals",5393,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,c(-8189105.79620198, 5694882.53814358)
"Hospitals",5405,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7734330.83331084, 6067422.2633587)
"Hospitals",5417,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7909093.86225549, 6178016.75286365)
"Hospitals",5429,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,c(-8191088.06237453, 5691735.66662019)
"Hospitals",5430,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7516783.60523317, 6248359.38180787)
"Hospitals",5443,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,c(-8190677.96137045, 5702797.29657178)
"Hospitals",5465,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c(-7977719.65666176, 6198952.16742657)
"Hospitals",5489,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7923157.63276384, 5912040.08120432)
"Hospitals",5501,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7179733.79059402, 6243180.96279889)
"Hospitals",5513,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,c(-8431759.68827468, 5690981.88300421)
"Hospitals",5525,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c(-8204540.46623945, 5787033.07189531)
"Hospitals",5537,4,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8425890.70208108, 5699518.05616073)
"Hospitals",5549,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7080503.37386192, 6487562.83260056)
"Hospitals",5550,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8276513.19245591, 6431732.73817195)
"Hospitals",5562,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8569743.53669767, 6284382.35930226)
"Hospitals",5574,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8641541.26867461, 6404270.99463364)
"Hospitals",5587,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8432009.8231705, 5691831.65919762)
"Hospitals",5599,2,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8097757.46733498, 5864978.20325907)
"Hospitals",5610,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8457988.6753759, 5843205.96723365)
"Hospitals",5621,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,c(-8188308.97128688, 5712343.73697459)
"Hospitals",5633,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8094776.7766495, 5686360.45576537)
"Hospitals",5643,11,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,c(-8209393.77339905, 5708887.23755787)
"Hospitals",5652,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,c(-8191145.50323178, 5698829.35564644)
"Hospitals",5662,1,2018,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8188441.44148092, 5715453.32841622)
"Hospitals",5663,8,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,c(-8191043.53457822, 5702005.2512869)
"Hospitals",5674,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,c(-8191050.21374767, 5701885.16390376)
"Hospitals",5685,10,2019,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8195889.49465143, 5733790.285056)
"Hospitals",5696,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7698775.72190994, 6128963.68448574)
"Hospitals",5707,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7923618.94073368, 5912960.6516311)
"Hospitals",5719,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7923432.48058661, 5911907.1848004)
"Hospitals",5732,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,c(-8202993.01399793, 5707040.52459085)
"Hospitals",5743,7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-6887200.30636463, 6003594.39267896)
"Hospitals",5755,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-7346364.59677775, 6135041.47631625)
"Hospitals",5767,2,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8237627.51320997, 5641433.58408045)
"Hospitals",5779,9,2019,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8189861.09894701, 5716148.56167906)
"Hospitals",5780,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,c(-8183155.43546061, 5736226.29666594)
"Hospitals",5791,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c(-8095889.52627947, 5684395.99707055)
